,Tubería Flexible Polietileno 18mm,PIE,RD$29.00,RD$24.58,,MINIBANNER CON LINK
,Conector Racor Macho 12mm,UND,RD$122.40,RD$103.73,,MINIBANNER CON LINK
,Conector Racor Macho 15mm,UND,RD$131.84,RD$111.73,,MINIBANNER CON LINK
,Conector Racor Macho 18mm,UND,RD$139.74,RD$118.42,,MINIBANNER CON LINK
,Conector Racor hembra 12mm,UND,RD$153.00,RD$129.66,,MINIBANNER CON LINK
,Conector Racor hembra 15mm,UND,RD$121.38,RD$102.86,,MINIBANNER CON LINK
,Conector Racor hembra 18mm,UND,RD$139.05,RD$117.84,,MINIBANNER CON LINK
,"Codo hembra 1/2"" - 12mm x 90 grados bronce",UND,RD$277.00,RD$234.75,,MINIBANNER CON LINK
,"Codo hembra 1/2"" - 15mm x 90 grados bronce",UND,RD$235.00,RD$199.15,,MINIBANNER CON LINK
,"Codo hembra 1/2"" - 18mm x 90 grados bronce",UND,RD$260.00,RD$220.34,,MINIBANNER CON LINK
,Tee 12mm bronce,UND,RD$535.00,RD$453.39,,MINIBANNER CON LINK
,Tee 15mm bronce,UND,RD$470.00,RD$398.31,,MINIBANNER CON LINK
,Tee 18mm bronce,UND,RD$607.00,RD$514.41,,MINIBANNER CON LINK
,Unión bronce 12mm,UND,RD$205.00,RD$173.73,,MINIBANNER CON LINK
,Unión bronce 15mm,UND,RD$182.00,RD$154.24,,MINIBANNER CON LINK
,Unión bronce 18mm,UND,RD$198.00,RD$167.80,,MINIBANNER CON LINK
,,,,,,
,TUBERIAS y PIEZAS POLIPROPILENO PPR,,,,,
,Tubería Polipropileno PPR 20mm,UND,RD$180.49,RD$152.96,,Eurotubos Industriales
,Tubería Polipropileno PPR 25mm,UND,RD$261.80,RD$221.86,,Eurotubos Industriales
,Tubería Polipropileno PPR 32mm,UND,RD$628.00,RD$532.20,,Eurotubos Industriales
,Tubería Polipropileno PPR 50mm,UND,"RD$1,069.99",RD$906.77,,Eurotubos Industriales
,Tubería Polipropileno PPR 63mm,UND,"RD$1,657.66","RD$1,404.80",,Eurotubos Industriales
,Tubería Polipropileno PPR 90mm,UND,"RD$3,819.20","RD$3,236.61",,Eurotubos Industriales
,Tubería Polipropileno PPR 110mm,UND,"RD$5,646.26","RD$4,784.97",,Eurotubos Industriales
,Tubería Polipropileno PPR 160mm,UND,"RD$15,222.59","RD$12,900.50",,Eurotubos Industriales
,Coupling 20mm PPR,UND,RD$5.54,RD$4.69,,Eurotubos Industriales
,Coupling 25mm PPR,UND,RD$8.62,RD$7.31,,Eurotubos Industriales
,Coupling 32mm PPR,UND,RD$14.17,RD$12.01,,Eurotubos Industriales
,Coupling 50mm PPR,UND,RD$43.12,RD$36.54,,Eurotubos Industriales
,Coupling 63mm PPR,UND,RD$84.39,RD$71.52,,Eurotubos Industriales
,Coupling 90mm PPR,UND,RD$230.38,RD$195.24,,Eurotubos Industriales
,Coupling 110mm PPR,UND,RD$440.44,RD$373.25,,Eurotubos Industriales
,Coupling 160mm PPR,UND,RD$933.24,RD$790.88,,Eurotubos Industriales
,Codo 20mm x 90 PPR,UND,RD$8.62,RD$7.31,,Eurotubos Industriales
,Codo 25mm x 90 PPR,UND,RD$12.94,RD$10.97,,Eurotubos Industriales
,Codo 32mm x 90PPR,UND,RD$22.18,RD$18.80,,Eurotubos Industriales
,Codo 50mm x 90 PPR,UND,RD$78.23,RD$66.30,,Eurotubos Industriales
,Codo 63mm x 90 PPR,UND,RD$154.62,RD$131.03,,Eurotubos Industriales
,Codo 20mm x 45 PPR,UND,RD$11.70,RD$9.92,,Eurotubos Industriales
,Codo 25mm x 45 PPR,UND,RD$17.25,RD$14.62,,Eurotubos Industriales
,Codo 32mm x 45 PPR,UND,RD$24.64,RD$20.88,,Eurotubos Industriales
,Codo 50mm x 45 PPR,UND,RD$80.08,RD$67.86,,Eurotubos Industriales
,Codo 63mm x 45 PPR,UND,RD$157.70,RD$133.64,,Eurotubos Industriales
,Tee 20mm PPR,UND,RD$11.70,RD$9.92,,Eurotubos Industriales
,Tee 25mm PPR,UND,RD$17.86,RD$15.14,,Eurotubos Industriales
,Tee 32mm PPR,UND,RD$30.80,RD$26.10,,Eurotubos Industriales
,Tee 50mm PPR,UND,RD$93.02,RD$78.83,,Eurotubos Industriales
,Tee 63mm PPR,UND,RD$192.81,RD$163.40,,Eurotubos Industriales
,Unión universal 20mm PPR,UND,RD$25.87,RD$21.92,,Eurotubos Industriales
,Unión universal 25mm PPR,UND,RD$44.35,RD$37.58,,Eurotubos Industriales
,Unión universal 32mm PPR,UND,RD$66.53,RD$56.38,,Eurotubos Industriales
,Unión universal 50mm PPR,UND,RD$161.39,RD$136.77,,Eurotubos Industriales
,Unión universal 63mm PPR,UND,RD$306.15,RD$259.45,,Eurotubos Industriales
,"Codo macho 1/2"" x 20 PPR",UND,RD$96.09,RD$81.43,,Eurotubos Industriales
,"Codo macho 1/2"" x 25 PPR",UND,RD$109.03,RD$92.40,,Eurotubos Industriales
,"Codo macho 1/2"" x 32 PPR",UND,RD$133.06,RD$112.76,,Eurotubos Industriales
,Codo macho 1' x 32mm PPR,UND,RD$261.80,RD$221.86,,Eurotubos Industriales
,"Codo hembra1/2"" x 20mm PPR",UND,RD$65.29,RD$55.33,,Eurotubos Industriales
,"Codo hembra 1/2"" x 25mm PPR",UND,RD$72.07,RD$61.08,,Eurotubos Industriales
,"Codo hembra 1/2"" x 32mm PPR",UND,RD$100.41,RD$85.09,,Eurotubos Industriales
,"Adaptador hembra 1/2"" x 20mm PPR",UND,RD$60.98,RD$51.68,,Eurotubos Industriales
,"Adaptador hembra 1/2"" x 25mm PPR",UND,RD$78.23,RD$66.30,,Eurotubos Industriales
,"Adaptador hembra 1/2"" x 32mm PPR",UND,RD$76.38,RD$64.73,,Eurotubos Industriales
,"Adaptador hembra 3/4"" x 20mm PPR",UND,RD$107.80,RD$91.36,,Eurotubos Industriales
,"Adaptador hembra 3/4"" x 25mm PPR",UND,RD$85.62,RD$72.56,,Eurotubos Industriales
,"Adaptador hembra 3/4"" x 32mm PPR",UND,RD$111.49,RD$94.48,,Eurotubos Industriales
,"Adaptador macho 1/2"" x 20mm PPR",UND,RD$72.07,RD$61.08,,Eurotubos Industriales
,"Adaptador macho 1/2"" x 25mm PPR",UND,RD$93.02,RD$78.83,,Eurotubos Industriales
,"Adaptador macho 1/2"" x 32mm PPR",UND,RD$118.88,RD$100.75,,Eurotubos Industriales
,"Adaptador macho 3/4"" x 20mm PPR",UND,RD$119.50,RD$101.27,,Eurotubos Industriales
,"Adaptador macho 3/4"" x 25mm PPR",UND,RD$94.86,RD$80.39,,Eurotubos Industriales
,"Adaptador macho 3/4"" x 32mm PPR",UND,RD$155.85,RD$132.08,,Eurotubos Industriales
,Tapón macho 20mm,UND,RD$1.85,RD$1.57,,Eurotubos Industriales
,Tapón macho 25mm,UND,RD$7.39,RD$6.26,,Eurotubos Industriales
,Tapón macho 32mm,UND,RD$13.55,RD$11.48,,Eurotubos Industriales
,Soportería 20mm,UND,RD$6.16,RD$5.22,,Eurotubos Industriales
,Soportería 25mm,UND,RD$9.24,RD$7.83,,Eurotubos Industriales
,Soportería 32mm,UND,RD$13.55,RD$11.48,,Eurotubos Industriales
,Tapón 20mm,UND,RD$6.16,RD$5.22,,Eurotubos Industriales
,Tapón 25mm,UND,RD$10.47,RD$8.87,,Eurotubos Industriales
,Tapón 32mm,UND,RD$17.86,RD$15.14,,Eurotubos Industriales
,Llave de paso con bola de metal 20mm,UND,RD$159.54,RD$135.20,,Eurotubos Industriales
,Llave de paso con bola de metal 25mm,UND,RD$181.72,RD$154.00,,Eurotubos Industriales
,Llave de paso con bola de metal 32mm,UND,RD$271.04,RD$229.69,,Eurotubos Industriales
,Llave de paso con bola plástica 20mm,UND,RD$36.34,RD$30.80,,Eurotubos Industriales
,Llave de paso con bola plástica 25mm,UND,RD$54.21,RD$45.94,,Eurotubos Industriales
,Llave de paso con bola plástica 32mm,UND,RD$96.09,RD$81.43,,Eurotubos Industriales
,Llave de paso con unión de metal 20mm,UND,RD$456.46,RD$386.83,,Eurotubos Industriales
,Llave de paso con unión de metal 25mm,UND,RD$646.18,RD$547.61,,Eurotubos Industriales
,Llave de paso con unión de metal 32mm,UND,"RD$1,005.93",RD$852.48,,Eurotubos Industriales
,,,,,,
,TUBERIAS Y PIEZAS HIERRO GALVANIZADO H.G.,,,,,
,"Tubo 1/2""x20 H.G.",UND,RD$695.00,RD$588.98,,MINIBANNER CON LINK
,"Tubo 3/4""x20 H.G.",UND,RD$660.00,RD$559.32,,MINIBANNER CON LINK
,"Tubo 1""x20 H.G.",UND,"RD$1,295.00","RD$1,097.46",,MINIBANNER CON LINK
,"Tubo 1-1/2""x20 H.G.",UND,"RD$1,695.00","RD$1,436.44",,MINIBANNER CON LINK
,"Tubo 2""x20 H.G.",UND,"RD$2,105.00","RD$1,783.90",,MINIBANNER CON LINK
,"Tubo 3""x20 H.G.",UND,"RD$3,425.00","RD$2,902.54",,MINIBANNER CON LINK
,"Tubo 4""x20 H.G.",UND,"RD$4,900.00","RD$4,152.54",,MINIBANNER CON LINK
,"Codo de 1/2"" x 90 H.G.",UND,RD$25.00,RD$21.19,,MINIBANNER CON LINK
,"Codo de 3/4"" x 90 H.G.",UND,RD$47.00,RD$39.83,,MINIBANNER CON LINK
,"Codo de 1"" x 90 H.G.",UND,RD$61.00,RD$51.69,,MINIBANNER CON LINK
,"Codo de 1-1/2"" x 90 H.G.",UND,RD$121.00,RD$102.54,,MINIBANNER CON LINK
,"Codo de 2"" x 90 H.G.",UND,RD$132.00,RD$111.86,,MINIBANNER CON LINK
,"Codo de 3"" x 90 H.G.",UND,RD$425.00,RD$360.17,,MINIBANNER CON LINK
,"Codo de 4"" x 90 H.G.",UND,RD$715.00,RD$605.93,,MINIBANNER CON LINK
,"Codo niple de 1/2"" H.G.",UND,RD$24.00,RD$20.34,,MINIBANNER CON LINK
,"Codo niple de 3/4"" H.G.",UND,RD$46.00,RD$38.98,,MINIBANNER CON LINK
,"Codo niple de 1"" H.G.",UND,RD$64.00,RD$54.24,,MINIBANNER CON LINK
,"Codo niple de 1-1/2"" H.G.",UND,RD$110.00,RD$93.22,,MINIBANNER CON LINK
,"Codo niple de 2"" x 90 H.G.",UND,RD$202.00,RD$171.19,,MINIBANNER CON LINK
,"Tee de 1/2"" H.G.",UND,RD$49.00,RD$41.53,,MINIBANNER CON LINK
,"Tee de 3/4"" H.G.",UND,RD$51.00,RD$43.22,,MINIBANNER CON LINK
,"Tee de 1"" H.G.",UND,RD$84.00,RD$71.19,,MINIBANNER CON LINK
,"Tee de 1-1/2"" H.G.",UND,RD$195.00,RD$165.25,,MINIBANNER CON LINK
,"Tee de 2"" H.G.",UND,RD$220.00,RD$186.44,,MINIBANNER CON LINK
,"Tee de 3"" H.G.",UND,RD$472.00,RD$400.00,,MINIBANNER CON LINK
,"Tee de 4"" H.G.",UND,RD$888.00,RD$752.54,,MINIBANNER CON LINK
,"Coupling de 1/2"" H.G.",UND,RD$20.00,RD$16.95,,MINIBANNER CON LINK
,"Coupling de 3/4"" H.G.",UND,RD$29.00,RD$24.58,,MINIBANNER CON LINK
,"Coupling de 1"" H.G.",UND,RD$40.00,RD$33.90,,MINIBANNER CON LINK
,"Coupling de 1-1/2"" H.G.",UND,RD$74.00,RD$62.71,,MINIBANNER CON LINK
,"Coupling de 2"" H.G.",UND,RD$202.00,RD$171.19,,MINIBANNER CON LINK
,"Coupling de 3"" H.G.",UND,RD$248.00,RD$210.17,,MINIBANNER CON LINK
,"Coupling de 4"" H.G.",UND,RD$323.00,RD$273.73,,MINIBANNER CON LINK
,"Niple de 1/2"" x 12"" H.G.",UND,RD$63.00,RD$53.39,,MINIBANNER CON LINK
,"Niple de 1/2"" x 10"" H.G.",UND,RD$53.00,RD$44.92,,MINIBANNER CON LINK
,"Niple de 1/2"" x 8"" H.G.",UND,RD$43.00,RD$36.44,,MINIBANNER CON LINK
,"Niple de 1/2"" x 6"" H.G.",UND,RD$31.00,RD$26.27,,MINIBANNER CON LINK
,"Niple de 1/2"" x 5"" H.G.",UND,RD$27.00,RD$22.88,,MINIBANNER CON LINK
,"Niple de 1/2"" x 4"" H.G.",UND,RD$21.00,RD$17.80,,MINIBANNER CON LINK
,"Niple de 1/2"" x 3"" H.G.",UND,RD$18.00,RD$15.25,,MINIBANNER CON LINK
,"Niple de 1/2"" x 2-1/2"" H.G.",UND,RD$17.00,RD$14.41,,MINIBANNER CON LINK
,"Niple de 1/2"" x 2"" H.G.",UND,RD$13.00,RD$11.02,,MINIBANNER CON LINK
,"Niple de 1/2"" x 1-1/2"" H.G.",UND,RD$11.00,RD$9.32,,MINIBANNER CON LINK
,"Niple de 1/2"" x 1"" H.G.",UND,RD$8.00,RD$6.78,,MINIBANNER CON LINK
,"Niple de 3/4"" x 12"" H.G.",UND,RD$79.00,RD$66.95,,MINIBANNER CON LINK
,"Niple de 3/4"" x 10"" H.G.",UND,RD$75.00,RD$63.56,,MINIBANNER CON LINK
,"Niple de 3/4"" x 8"" H.G.",UND,RD$64.00,RD$54.24,,MINIBANNER CON LINK
,"Niple de 3/4"" x 6"" H.G.",UND,RD$54.00,RD$45.76,,MINIBANNER CON LINK
,"Niple de 3/4"" x 5"" H.G.",UND,RD$50.00,RD$42.37,,MINIBANNER CON LINK
,"Niple de 3/4"" x 4"" H.G.",UND,RD$43.00,RD$36.44,,MINIBANNER CON LINK
,"Niple de 3/4"" x 3"" H.G.",UND,RD$22.00,RD$18.64,,MINIBANNER CON LINK
,"Niple de 3/4"" x 2-1/2"" H.G.",UND,RD$17.00,RD$14.41,,MINIBANNER CON LINK
,"Niple de 3/4"" x 2"" H.G.",UND,RD$15.00,RD$12.71,,MINIBANNER CON LINK
,"Niple de 3/4"" x 1-1/2"" H.G.",UND,RD$11.00,RD$9.32,,MINIBANNER CON LINK
,"Niple de 3/4"" x 1"" H.G.",UND,RD$9.00,RD$7.63,,MINIBANNER CON LINK
,"Tapón hembra 1/2"" H.G.",UND,RD$12.00,RD$10.17,,MINIBANNER CON LINK
,"Tapón hembra 3/4"" H.G.",UND,RD$15.00,RD$12.71,,MINIBANNER CON LINK
,"Tapón hembra 1"" H.G.",UND,RD$43.00,RD$36.44,,MINIBANNER CON LINK
,"Tapón hembra 1-1/2"" H.G.",UND,RD$52.00,RD$44.07,,MINIBANNER CON LINK
,"Tapón hembra 2"" H.G.",UND,RD$90.00,RD$76.27,,MINIBANNER CON LINK
,"Tapón hembra 3"" H.G.",UND,RD$259.00,RD$219.49,,MINIBANNER CON LINK
,"Tapón hembra 4"" H.G.",UND,RD$248.00,RD$210.17,,MINIBANNER CON LINK
,"Tapón macho 1/2"" H.G.",UND,RD$9.00,RD$7.63,,MINIBANNER CON LINK
,"Tapón macho 3/4"" H.G.",UND,RD$14.00,RD$11.86,,MINIBANNER CON LINK
,"Tapón macho 1"" H.G.",UND,RD$21.00,RD$17.80,,MINIBANNER CON LINK
,"Tapón macho 1-1/2"" H.G.",UND,RD$37.00,RD$31.36,,MINIBANNER CON LINK
,"Tapón macho 2"" H.G.",UND,RD$63.00,RD$53.39,,MINIBANNER CON LINK
,"Tapón macho 3"" H.G.",UND,RD$185.00,RD$156.78,,MINIBANNER CON LINK
,,,,,,
,"APARATOS SANITARIOS, PIEZAS Y FITTINGS",,,,,
,Inodoro Eco,UND,"RD$5,595.00","RD$4,741.53",,MINIBANNER CON LINK
,Inodoro combest blanco,UND,"RD$7,100.00","RD$6,016.95",,MINIBANNER CON LINK
,Inodoro Hermes blanco,UND,"RD$13,375.00","RD$11,334.75",,MINIBANNER CON LINK
,Inodoro Etna one,UND,"RD$10,195.00","RD$8,639.83",,MINIBANNER CON LINK
,Inodoro Zeus blanco,UND,"RD$9,475.00","RD$8,029.66",,MINIBANNER CON LINK
,Inodoro Corona blanco con tapa Smart,UND,"RD$9,995.00","RD$8,470.34",,MINIBANNER CON LINK
,Inodoro Corona blanco con tapa Montecarlo,UND,"RD$12,395.00","RD$10,504.24",,MINIBANNER CON LINK
,Inodoro Comp con tapa,UND,"RD$39,495.00","RD$33,470.34",,MINIBANNER CON LINK
,Inodoro Aquamax,UND,"RD$5,395.00","RD$4,572.03",,MINIBANNER CON LINK
,Inodoro Roma,UND,"RD$5,795.00","RD$4,911.02",,MINIBANNER CON LINK
,Asiento para inodoro fluxometro Royal,UND,RD$950.00,RD$805.08,,MINIBANNER CON LINK
,Lavamanos corona blanco,UND,"RD$1,895.00","RD$1,605.93",,MINIBANNER CON LINK
,Lavamanos Faralosa  blanco,UND,"RD$1,695.00","RD$1,436.44",,MINIBANNER CON LINK
,Lavamanos  blanco 20x18,UND,"RD$6,685.00","RD$5,665.25",,MINIBANNER CON LINK
,Lavamanos Corona blanco con pedestal,UND,"RD$3,695.00","RD$3,131.36",,MINIBANNER CON LINK
,Lavamanos  blanco con pedestal,UND,"RD$4,145.00","RD$3,512.71",,MINIBANNER CON LINK
,Lavamanos Humus blanco con pedestal,UND,"RD$2,895.00","RD$2,453.39",,MINIBANNER CON LINK
,Lavamanos de pedestal Mediterraneo,UND,"RD$4,675.00","RD$3,961.86",,MINIBANNER CON LINK
,Pedestal Simplex blanco,UND,"RD$3,195.00","RD$2,707.63",,MINIBANNER CON LINK
,Pedestal Piamonte blanco Corona,UND,"RD$6,458.00","RD$5,472.88",,MINIBANNER CON LINK
,Pedestal Mazara blanco Corona,UND,"RD$7,458.58","RD$6,320.83",,MINIBANNER CON LINK
,Pedestal blanco Bath Collection,UND,"RD$4,010.00","RD$3,398.31",,MINIBANNER CON LINK
,Mueble hidrofugo de Lavamanos con espejo 0.80m,UND,"RD$150,600.25","RD$127,627.33",,MINIBANNER CON LINK
,Mueble hidrofugo de Lavamanos con espejo 0.40m,UND,"RD$10,364.75","RD$8,783.69",,MINIBANNER CON LINK
,Juego de accesorios de baño cristal y cromado,UND,"RD$3,950.00","RD$3,347.46",,MINIBANNER CON LINK
,Juego accesorios baño 6 piezas blanco,UND,"RD$1,745.00","RD$1,478.81",,MINIBANNER CON LINK
,"Fregadero Acero Inox. Doble  22"" x 33""  9´",UND,"RD$4,795.00","RD$4,063.56",,MINIBANNER CON LINK
,"Fregadero Acero Inox. Doble  22"" x 33""  7´",UND,"RD$2,995.00","RD$2,538.14",,MINIBANNER CON LINK
,"Fregadero Acero Inox. sencillo 25""x22"" 6´",UND,"RD$1,295.00","RD$1,097.46",,MINIBANNER CON LINK
,"Fregadero Acero Inox. sencillo 15""x15"" 6´",UND,"RD$1,985.00","RD$1,682.20",,MINIBANNER CON LINK
,Lavadero en granito sencillo,UND,"RD$3,800.00","RD$3,220.34",,MINIBANNER CON LINK
,Lavadero en granito doble,UND,"RD$5,200.00","RD$4,406.78",,MINIBANNER CON LINK
,Bañera en fibra de vidrio con falda,UND,"RD$8,694.99","RD$7,368.64",,MINIBANNER CON LINK
,Bañera en acrílico con falda ,UND,"RD$9,894.00","RD$8,384.75",,MINIBANNER CON LINK
,Bañera en metal con falda,UND,"RD$10,950.00","RD$9,279.66",,MINIBANNER CON LINK
,Mampara de cristal templado para bañera 0.80m x 1.90m x 8mm,UND,"RD$4,351.00","RD$3,687.29",,MINIBANNER CON LINK
,Mampara de cristal templado para bañera 0.90m x 1.90m x 8mm,UND,"RD$5,770.00","RD$4,889.83",,MINIBANNER CON LINK
,Mampara de cristal templado para bañera 1.00m x 1.90m x 8mm,UND,"RD$6,100.00","RD$5,169.49",,MINIBANNER CON LINK
,Plato de ducha 0.90x0.90m blanco en acrílico,UND,"RD$6,050.00","RD$5,127.12",,MINIBANNER CON LINK
,Barra de seguridad acero inoxidable ducha/indoro 60cms,UND,"RD$3,994.99","RD$3,385.58",,MINIBANNER CON LINK
,Barra de seguridad acero inoxidable ducha/indoro 40cms,UND,"RD$2,350.00","RD$1,991.53",,MINIBANNER CON LINK
,Ducha plastica,UND,"RD$1,514.00","RD$1,283.05",,MINIBANNER CON LINK
,Roceador ducha Urrea,UND,RD$802.00,RD$679.66,,MINIBANNER CON LINK
,"Pichorro cromado para baño toma de 1/2""",UND,RD$525.00,RD$444.92,,MINIBANNER CON LINK
,Orinal pequeño blanco Bettor,UND,"RD$2,695.00","RD$2,283.90",,MINIBANNER CON LINK
,Orinal blanco Trebol 1.0 gpf,UND,"RD$3,915.25","RD$3,318.01",,MINIBANNER CON LINK
,Desague PVC para bañera Eastman,UND,RD$458.00,RD$388.14,,MINIBANNER CON LINK
,Desague PVC para bañera de pie Eastman ,UND,RD$725.00,RD$614.41,,MINIBANNER CON LINK
,Desague para fregadero sencillo PVC,UND,RD$110.00,RD$93.22,,MINIBANNER CON LINK
,"Desague para fregadero doble 1-1/2"" x 6"" PVC",UND,RD$182.00,RD$154.24,,MINIBANNER CON LINK
,"Rejilla para desague piso acero Inoxidable 2""",UND,RD$395.00,RD$334.75,,MINIBANNER CON LINK
,"Rejilla para desague piso sencilla zinc 2""",UND,RD$53.00,RD$44.92,,MINIBANNER CON LINK
,Calentador de tanque fibra vidrio local 6Gls,UND,"RD$9,575.00","RD$8,114.41",,MINIBANNER CON LINK
,Calentador de tanque fibra vidrio local 12 Gls,UND,"RD$11,295.00","RD$9,572.03",,MINIBANNER CON LINK
,Calentador de línea - Gas Propano 37 Lt. ,UND,"RD$97,200.00","RD$82,372.88",,MINIBANNER CON LINK
,Calentador de línea - Gas Propano 23 Lt. ,UND,"RD$78,084.00","RD$66,172.88",,MINIBANNER CON LINK
,Calentador de línea - Gas Propano 20 Lt. ,UND,"RD$60,622.56","RD$51,375.05",,MINIBANNER CON LINK
,Calentador de línea - Gas Propano 12 Lt. ,UND,"RD$24,084.00","RD$20,410.17",,MINIBANNER CON LINK
,Calentador de línea - Gas Propano 7.5 Lt.,UND,"RD$11,340.00","RD$9,610.17",,MINIBANNER CON LINK
,Calentador de línea - Eléctrico 220v EeMax,UND,"RD$19,980.00","RD$16,932.20",,MINIBANNER CON LINK
,"Niple Cromado 1/2"" x 3""",UND,RD$55.00,RD$46.61,,MINIBANNER CON LINK
,"Cubrefalta cromado 1/2""",UND,RD$31.00,RD$26.27,,MINIBANNER CON LINK
,"Cubrefalta cromado 3/4""",UND,RD$42.00,RD$35.59,,MINIBANNER CON LINK
,"Llave Angular 1/2"" a 3/8""",UND,RD$185.00,RD$156.78,,MINIBANNER CON LINK
,"Manguera flexible lavamanos inoxidable 3/8"" Eastman",UND,RD$285.00,RD$241.53,,MINIBANNER CON LINK
,"Manguera flexible inodoro inoxidable 3/8"" Eastman",UND,RD$280.00,RD$237.29,,MINIBANNER CON LINK
,"Manguera flexible orinal inoxidable 3/8"" Eastman",UND,RD$280.00,RD$237.29,,MINIBANNER CON LINK
,Junta de Cera inodoro Swan Max,UND,RD$110.00,RD$93.22,,MINIBANNER CON LINK
,"Arandela PVC 4x4""",UND,RD$101.00,RD$85.59,,MINIBANNER CON LINK
,Juego de tornillos de basineta,UND,RD$129.00,RD$109.32,,MINIBANNER CON LINK
,Gancho para fijación aérea Drenaje PVC,UND,RD$281.00,RD$238.14,,MINIBANNER CON LINK
,"Boquilla para lavamanos 1-1/4"" x 5 PVC Eastman",UND,RD$295.00,RD$250.00,,MINIBANNER CON LINK
,"Boquilla para lavamanos 1-1/4"" push button c/rebose",UND,RD$715.00,RD$605.93,,MINIBANNER CON LINK
,"Boquilla metal para fregadero 4-1/2""",UND,RD$245.00,RD$207.63,,MINIBANNER CON LINK
,"Boquilla Automática metal lavamanos 1-1/4""",UND,RD$795.00,RD$673.73,,MINIBANNER CON LINK
,"Sifón 1-1/4"" PVC para lavamanos",UND,RD$119.47,RD$101.25,,MINIBANNER CON LINK
,"Cola de Extensión PVC 1-1/4"" x 8"" PVC lavamanos ",UND,RD$23.89,RD$20.25,,MINIBANNER CON LINK
,"Cola de Extensión PVC 1-1/2"" x 8"" PVC lavamanos ",UND,RD$22.30,RD$18.90,,MINIBANNER CON LINK
,"Rollo Teflón 1""",UND,RD$22.00,RD$18.64,,MINIBANNER CON LINK
,Silicón transparente antihongos,UND,RD$282.49,RD$239.40,,MINIBANNER CON LINK
,Silicón poliuretano de alta resistencia,UND,RD$388.00,RD$328.81,,MINIBANNER CON LINK
,"Valvula para cisterna 1/2""",UND,RD$828.00,RD$701.69,,MINIBANNER CON LINK
,"Valvula para cisterna 3/4""",UND,"RD$1,231.00","RD$1,043.22",,MINIBANNER CON LINK
,"Valvula para cisterna 1""",UND,"RD$1,995.00","RD$1,690.68",,MINIBANNER CON LINK
,"Flota plástica para válvula de cisterna 1/4"" x 12""",UND,RD$185.00,RD$156.78,,MINIBANNER CON LINK
,"Tapa cisterna en aluminio 24"" x 24""",UND,"RD$1,966.00","RD$1,666.10",,MINIBANNER CON LINK
,"Tapa cisterna en tola corrugada 24"" x 24""",UND,"RD$3,895.00","RD$3,300.85",,MINIBANNER CON LINK
,"Tapa cisterna en tola lisa 24"" x 24""",UND,"RD$3,495.00","RD$2,961.86",,MINIBANNER CON LINK
,"Tapa cisterna en aluminio 24"" x 24""",UND,"RD$2,647.00","RD$2,243.22",,MINIBANNER CON LINK
,"Tapa cisterna en tola corrugada 27"" x 27""",UND,"RD$4,695.00","RD$3,978.81",,MINIBANNER CON LINK
,"Tapa cisterna en tola lisa 27"" x 27""",UND,"RD$3,595.00","RD$3,046.61",,MINIBANNER CON LINK
,"Tapa cisterna en aluminio 30"" x 30""",UND,"RD$3,496.00","RD$2,962.71",,MINIBANNER CON LINK
,"Tapa cisterna en tola corrugada 30"" x 30""",UND,"RD$4,995.00","RD$4,233.05",,MINIBANNER CON LINK
,"Tapa cisterna en tola lisa 30"" x 30""",UND,"RD$4,295.00","RD$3,639.83",,MINIBANNER CON LINK
,,,,,,
,MEZCLADORAS Y LLAVES,,,,,
,Mezcladora Eastman  lavamanos,UND,"RD$1,750.00","RD$1,483.05",,MINIBANNER CON LINK
,Mezcladora Sayco Pasadena empotrada ducha,UND,"RD$3,950.00","RD$3,347.46",,MINIBANNER CON LINK
,Mezcladora monomando de superficie para ducha,UND,"RD$6,500.00","RD$5,508.47",,MINIBANNER CON LINK
,Mezcladora para fregadero cromo Deluxe Ons,UND,"RD$9,500.00","RD$8,050.85",,MINIBANNER CON LINK
,Mezcladora para fregadero cromo monomando ,UND,"RD$4,500.00","RD$3,813.56",,MINIBANNER CON LINK
,Llave de empotar para ducha Sayco,UND,"RD$1,850.00","RD$1,567.80",,MINIBANNER CON LINK
,Llave sencilla cromada,UND,"RD$1,100.00",RD$932.20,,MINIBANNER CON LINK
,Llave cromada para orinal,UND,RD$850.00,RD$720.34,,MINIBANNER CON LINK
,Valvula fluxometro para inodoro Helvex,UND,"RD$9,375.00","RD$7,944.92",,MINIBANNER CON LINK
,Valvula fluxometro para orinal Helvex,UND,"RD$9,368.75","RD$7,939.62",,MINIBANNER CON LINK
,Valvula fluxometro para inod./orinal  con sensor infrarojo,UND,"RD$38,493.75","RD$32,621.82",,MINIBANNER CON LINK
,Sensor infrarojo para Valvula fluxometro inod.,UND,"RD$40,625.00","RD$34,427.97",,MINIBANNER CON LINK
,Válvula push button cromada Helvex para orinal,UND,"RD$7,812.50","RD$6,620.76",,MINIBANNER CON LINK
,Valvula push button cromada Brown para orinal,UND,"RD$7,812.50","RD$6,620.76",,MINIBANNER CON LINK
,"Llave de chorro de 1/2""",UND,RD$750.00,RD$635.59,,MINIBANNER CON LINK
,"Llave de chorro de 1/2"" pesada ",UND,RD$890.00,RD$754.24,,MINIBANNER CON LINK
,,,,,,
,TINACOS,,,,,
,Tinaco Agua Tinacom 265 GLS,UND,"RD$7,807.00","RD$6,616.10",,MINIBANNER CON LINK
